book,book_abbr,book_order,chapter,chapter_abbr,chapter_order,image_urls,images
The Dragon Reborn,TDR,4,Chapter 48: Following the Craft,48,182,https://library.tarvalon.net/images/thumb/0/09/Trefoil_Leaf_Chapter_Icon.png/150px-Trefoil_Leaf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/0/09/Trefoil_Leaf_Chapter_Icon.png/150px-Trefoil_Leaf_Chapter_Icon.png', 'path': 'full/f8c06d5d1c5726aeb67d41446b071803a3068eab.jpg', 'checksum': 'ef69a7a7b319a37a907005ef37ebfdee'}]"
The Dragon Reborn,TDR,4,Chapter 47: To Race the Shadow,47,181,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Dragon Reborn,TDR,4,Chapter 46: A Message Out of the Shadow,46,180,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
The Dragon Reborn,TDR,4,Chapter 45: Caemlyn,45,179,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
The Dragon Reborn,TDR,4,Chapter 44: Hunted,44,178,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 43: Shadowbrothers,43,177,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
The Dragon Reborn,TDR,4,Chapter 42: Easing the Badger,42,176,https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png', 'path': 'full/e0499e6fb77d41e53a75bac8662ee87bb017e51c.jpg', 'checksum': '45b6872cbc561616e4e0f6543a4544ba'}]"
The Dragon Reborn,TDR,4,Chapter 41: A Hunter's Oath,41,175,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
The Dragon Reborn,TDR,4,Chapter 40: A Hero in the Night,40,174,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
The Dragon Reborn,TDR,4,Chapter 39: Threads in the Pattern,39,173,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 38: Maidens of the Spear,38,172,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 37: Fires in Cairhien,37,171,https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/ce/Rising_Sun_Chapter_Icon.png/210px-Rising_Sun_Chapter_Icon.png', 'path': 'full/58d82a3841c18e6c738fedb760ed23f91a88702b.jpg', 'checksum': '6417c8b13ba9d3b9f42d9f560522fd4b'}]"
The Dragon Reborn,TDR,4,Chapter 36: Daughter of the Night,36,170,https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png', 'path': 'full/4304e341ab3efe55d3caf3abf098df7c9344c53b.jpg', 'checksum': 'aacd69e11dfa2c380eb3936e381977b7'}]"
The Dragon Reborn,TDR,4,Chapter 35: The Falcon,35,169,https://library.tarvalon.net/images/thumb/f/fa/Waves_Chapter_Icon.png/150px-Waves_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/fa/Waves_Chapter_Icon.png/150px-Waves_Chapter_Icon.png', 'path': 'full/71b1b596c5ad1e28ab8ece0e6d07e58b1a2b708f.jpg', 'checksum': 'ca4d79e90c25f2a4355bfa13b8c445db'}]"
The Dragon Reborn,TDR,4,Chapter 34: A Different Dance,34,168,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 33: Within the Weave,33,167,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 32: The First Ship,32,166,https://library.tarvalon.net/images/thumb/f/fa/Waves_Chapter_Icon.png/150px-Waves_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/fa/Waves_Chapter_Icon.png/150px-Waves_Chapter_Icon.png', 'path': 'full/71b1b596c5ad1e28ab8ece0e6d07e58b1a2b708f.jpg', 'checksum': 'ca4d79e90c25f2a4355bfa13b8c445db'}]"
The Dragon Reborn,TDR,4,Chapter 31: The Woman of Tanchico,31,165,https://library.tarvalon.net/images/thumb/3/30/Harp_Chapter_Icon.png/150px-Harp_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/30/Harp_Chapter_Icon.png/150px-Harp_Chapter_Icon.png', 'path': 'full/9aa3730570006a87eb9b778031af0138ce3c639f.jpg', 'checksum': '3380c30014d092ddb10447be11385470'}]"
The Dragon Reborn,TDR,4,Chapter 30: The First Toss,30,164,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Dragon Reborn,TDR,4,Chapter 29: A Trap To Spring,29,163,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 28: A Way Out,28,162,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Dragon Reborn,TDR,4,Chapter 27:,27,161,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
The Dragon Reborn,TDR,4,Chapter 26: Behind a Lock,26,160,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
The Dragon Reborn,TDR,4,Chapter 24: Scouting and Discoveries,24,158,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Dragon Reborn,TDR,4,Chapter 25: Questions,25,159,https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png', 'path': 'full/4304e341ab3efe55d3caf3abf098df7c9344c53b.jpg', 'checksum': 'aacd69e11dfa2c380eb3936e381977b7'}]"
The Dragon Reborn,TDR,4,Chapter 23: Sealed,23,157,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 21: The World of Dreams,21,155,https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/23/Dream_Ter%27angreal_Chapter_Icon.png/150px-Dream_Ter%27angreal_Chapter_Icon.png', 'path': 'full/7ffad5ad5de25de0bb841f17cb40321d158cbff7.jpg', 'checksum': '56cc654336727caa44e31c7fd71ed9a0'}]"
The Dragon Reborn,TDR,4,Chapter 22: The Price of the Ring,22,156,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 20: Visitations,20,154,https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/11/Crescent_Moon_and_Stars_Chapter_Icon.png/150px-Crescent_Moon_and_Stars_Chapter_Icon.png', 'path': 'full/4304e341ab3efe55d3caf3abf098df7c9344c53b.jpg', 'checksum': 'aacd69e11dfa2c380eb3936e381977b7'}]"
The Dragon Reborn,TDR,4,Chapter 19: Awakening,19,153,https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/2b/Dice_Chapter_Icon.png/150px-Dice_Chapter_Icon.png', 'path': 'full/b0961f91832bbbd699eb721a0db2bfd90ea42502.jpg', 'checksum': '0bae35c5536187585aa5694f44a0baed'}]"
The Dragon Reborn,TDR,4,Chapter 18: Healing,18,152,https://library.tarvalon.net/images/thumb/c/cb/Heron-Marked_Sword_Chapter_Icon_Square.png/150px-Heron-Marked_Sword_Chapter_Icon_Square.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/cb/Heron-Marked_Sword_Chapter_Icon_Square.png/150px-Heron-Marked_Sword_Chapter_Icon_Square.png', 'path': 'full/2a713bd881ffef9b71de880a94da798f50cc4519.jpg', 'checksum': 'be7cfe986aa19035a1e88022e5e1e435'}]"
The Dragon Reborn,TDR,4,Chapter 17: The Red Sister,17,151,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 16: Hunters Three,16,150,https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/76/Lion_Chapter_Icon.png/150px-Lion_Chapter_Icon.png', 'path': 'full/808bf5d12d03d3f70f526c171e2d11d6e60da030.jpg', 'checksum': '5e946bb89b5bcfa03bfc1c52016de9a6'}]"
The Dragon Reborn,TDR,4,Chapter 15: The Gray Man,15,149,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
The Dragon Reborn,TDR,4,Chapter 14: The Bite of the Thorns,14,148,https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/a/a1/Silhouettes_Chapter_Icon.png/150px-Silhouettes_Chapter_Icon.png', 'path': 'full/d9b3f399a7d23a071d34c54808d8adc7c4decf7d.jpg', 'checksum': '71eb11f2aa71821ab86664fd82a6f9fc'}]"
The Dragon Reborn,TDR,4,Chapter 13: Punishments,13,147,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 12: The Amyrlin Seat,12,146,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 11: Tar Valon,11,145,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 10: Secrets,10,144,https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png', 'path': 'full/f7da70be5354334fc38dcea713ba45aa46e89f86.jpg', 'checksum': '106adb1cc6d2473833ffccfa9366d835'}]"
The Dragon Reborn,TDR,4,Chapter 9: Wolf Dreams,9,143,https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png', 'path': 'full/e0499e6fb77d41e53a75bac8662ee87bb017e51c.jpg', 'checksum': '45b6872cbc561616e4e0f6543a4544ba'}]"
The Dragon Reborn,TDR,4,Chapter 8: Jarra,8,142,https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/4/40/Wolf_Chapter_Icon.png/180px-Wolf_Chapter_Icon.png', 'path': 'full/01e1d31af6682f01e416b6eaf6863ba3535abb17.jpg', 'checksum': '74de655bbf687710113ffb076f121468'}]"
The Dragon Reborn,TDR,4,Chapter 7: The Way out of the Mountains,7,141,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Dragon Reborn,TDR,4,Chapter 5: Nightmares Walking,5,139,https://library.tarvalon.net/images/thumb/1/1e/Trolloc_Chapter_Icon.png/375px-Trolloc_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/1e/Trolloc_Chapter_Icon.png/375px-Trolloc_Chapter_Icon.png', 'path': 'full/7748b767b4ead7bf1e93f87f4e07f37612ce2607.jpg', 'checksum': 'abcfbd287e3cb5b921e117e3724e5b73'}]"
The Dragon Reborn,TDR,4,Chapter 4: Shadows Sleeping,4,138,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 3: News From the Plain,3,137,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Dragon Reborn,TDR,4,Chapter 2:,2,136,https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png', 'path': 'full/e0499e6fb77d41e53a75bac8662ee87bb017e51c.jpg', 'checksum': '45b6872cbc561616e4e0f6543a4544ba'}]"
The Dragon Reborn,TDR,4,Chapter 1: Waiting,1,135,https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/2/22/Two_Ravens_Chapter_Icon.png/360px-Two_Ravens_Chapter_Icon.png', 'path': 'full/64948d1f0bd23efcc568cb556226538b7ca27931.jpg', 'checksum': '096d664239cdd8d581f994fd53295e6f'}]"
The Dragon Reborn,TDR,4,Prologue: Fortress of the Light,Prologue,134,https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/9/9d/Sunburst_Chapter_Icon.png/150px-Sunburst_Chapter_Icon.png', 'path': 'full/f7da70be5354334fc38dcea713ba45aa46e89f86.jpg', 'checksum': '106adb1cc6d2473833ffccfa9366d835'}]"
The Great Hunt,TGH,3,Chapter 50: After,50,133,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Great Hunt,TGH,3,Chapter 49: What Was Meant To Be,49,132,https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3e/Wheel_and_Serpent_Chapter_Icon.png/150px-Wheel_and_Serpent_Chapter_Icon.png', 'path': 'full/264340201cf4b0e32abe565233b52a6c6ff75150.jpg', 'checksum': '9d000d351e3a21d1e2e2771cc93a1d70'}]"
The Great Hunt,TGH,3,Chapter 48: First Claiming,48,131,https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/3/3c/Dragon%27s_Fang_Chapter_Icon.png/150px-Dragon%27s_Fang_Chapter_Icon.png', 'path': 'full/e0499e6fb77d41e53a75bac8662ee87bb017e51c.jpg', 'checksum': '45b6872cbc561616e4e0f6543a4544ba'}]"
The Great Hunt,TGH,3,Chapter 47: The Grave Is No Bar To My Call,47,130,https://library.tarvalon.net/images/thumb/7/77/Horn_of_Valere_Chapter_Icon.png/150px-Horn_of_Valere_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/7/77/Horn_of_Valere_Chapter_Icon.png/150px-Horn_of_Valere_Chapter_Icon.png', 'path': 'full/138ea6c8e9919edefc6571688e2877baa0055c60.jpg', 'checksum': 'c62d55d66f5991d363212adb817a33f2'}]"
The Great Hunt,TGH,3,Chapter 46 To Come Out of the Shadow,46 To Come Out of the Shadow,129,https://library.tarvalon.net/images/thumb/1/17/Ruby_Dagger_Chapter_Icon.png/300px-Ruby_Dagger_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/1/17/Ruby_Dagger_Chapter_Icon.png/300px-Ruby_Dagger_Chapter_Icon.png', 'path': 'full/8a0c13e2da73fb8318c9bc4fab323d91ec21c5f4.jpg', 'checksum': 'b208267eb334a7da68a85d323a868b83'}]"
The Great Hunt,TGH,3,Chapter 45: Blademaster,45,128,https://library.tarvalon.net/images/thumb/c/cb/Heron-Marked_Sword_Chapter_Icon_Square.png/150px-Heron-Marked_Sword_Chapter_Icon_Square.png,"[{'url': 'https://library.tarvalon.net/images/thumb/c/cb/Heron-Marked_Sword_Chapter_Icon_Square.png/150px-Heron-Marked_Sword_Chapter_Icon_Square.png', 'path': 'full/2a713bd881ffef9b71de880a94da798f50cc4519.jpg', 'checksum': 'be7cfe986aa19035a1e88022e5e1e435'}]"
The Great Hunt,TGH,3,Chapter 44: Five Will Ride Forth,44,127,https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/f/f8/Flame_of_Tar_Valon_Chapter_Icon.png/150px-Flame_of_Tar_Valon_Chapter_Icon.png', 'path': 'full/c8b3986cd2adc5925fa128283a140921d2dd1a63.jpg', 'checksum': 'b5ba643bdd95c00cb03e105ff5d758af'}]"
The Great Hunt,TGH,3,Chapter 43: A Plan,43,126,https://library.tarvalon.net/images/thumb/b/ba/A%27dam_Chapter_Icon.png/150px-A%27dam_Chapter_Icon.png,"[{'url': 'https://library.tarvalon.net/images/thumb/b/ba/A%27dam_Chapter_Icon.png/150px-A%27dam_Chapter_Icon.png', 'path': 'full/461ce97361b93fcfc62d9c9564a35727be8e80e4.jpg', 'checksum': '0cdf79cdf1d15eeb6441ec9dac8ce797'}]"
